Neighborhood,LivArea,TotalBedrooms,SalePrice,Source
San Francisco,554,3,97500,California
San Francisco,376,2,97300,California
San Jose,118,2,91200,California
Bakersfield,522,3,91400,California
Fresno,317,4,96200,California
Sacramento,165,2,120100,California
San Diego,958,4,1.00E+05,California
Los Angeles,428,5,94700,California
Los Angeles,156,2,85700,California
Fresno,517,3,89300,California
San Diego,683,2,101400,California
San Diego,169,5,72500,California
San Francisco,673,3,74100,California
Fresno,405,3,70000,California
San Jose,144,3,84600,California
Bakersfield,984,4,81800,California
San Francisco,631,2,81400,California
San Francisco,191,2,81800,California
Los Angeles,1009,5,85800,California
Long Beach,421,2,87100,California
Los Angeles,143,2,83500,California
Sacramento,912,5,79700,California
Long Beach,448,4,83400,California
Bakersfield,109,2,84700,California
Bakersfield,473,3,80000,California
Long Beach,371,2,76400,California
Oakland,109,3,79700,California
San Diego,315,5,82400,California
Los Angeles,364,3,97700,California
Sacramento,109,2,97200,California
Santa Ana,437,2,101600,California
Fresno,396,2,86500,California
Long Beach,83,2,90500,California
San Diego,1216,5,107600,California
Fresno,425,4,84200,California
San Diego,148,2,88900,California
San Jose,902,2,80700,California
Bakersfield,599,2,87100,California
Bakersfield,88,3,85100,California
Santa Ana,717,3,82000,California
Oakland,901,4,82800,California
San Jose,161,3,84600,California
San Francisco,1142,4,82100,California
Long Beach,543,2,89300,California
Oakland,175,2,98300,California
Sacramento,737,5,92300,California
Long Beach,841,2,88800,California
San Francisco,166,2,90000,California
Long Beach,739,2,95500,California
San Jose,578,5,91700,California
Sacramento,138,4,100400,California
Oakland,859,2,94800,California
Bakersfield,545,5,164300,California
Long Beach,157,2,155500,California
Sacramento,735,4,196900,California
Bakersfield,505,4,279100,California
Santa Ana,119,5,252800,California
San Jose,797,3,275400,California
San Francisco,494,2,250000,California
Sacramento,117,2,329800,California
Santa Ana,992,2,195500,California
Santa Ana,481,3,255900,California
Sacramento,136,2,311100,California
Sacramento,1117,3,330000,California
San Jose,682,2,248900,California
Fresno,153,5,142900,California
Los Angeles,967,2,126300,California
Long Beach,784,4,135800,California
Oakland,159,4,130600,California
Fresno,706,3,107900,California
San Jose,534,3,111100,California
San Francisco,205,2,122000,California
Long Beach,836,4,118000,California
Bakersfield,891,5,95200,California
Fresno,147,2,94300,California
Oakland,854,2,92500,California
Sacramento,841,3,91800,California
Santa Ana,160,2,109400,California
San Francisco,685,3,129500,California
Bakersfield,623,3,143400,California
Oakland,188,3,98200,California
San Diego,968,3,103100,California
Santa Ana,625,5,276800,California
San Jose,181,5,270900,California
Sacramento,811,5,246200,California
San Jose,372,5,224200,California
San Diego,119,4,229100,California
San Diego,675,5,211600,California
Long Beach,706,4,256100,California
Long Beach,179,4,206300,California
Fresno,501,4,221300,California
Santa Ana,342,2,207400,California
Oakland,118,4,350000,California
San Francisco,525,4,218200,California
Oakland,288,4,216700,California
Long Beach,86,5,270600,California
Bakersfield,432,3,261400,California
Fresno,288,4,261300,California
Los Angeles,86,4,232200,California
Oakland,494,4,375400,California
San Jose,455,2,357300,California
Long Beach,130,2,374400,California
Sacramento,494,4,358800,California
San Jose,329,3,417500,California
Los Angeles,130,4,430500,California
San Francisco,479,3,362900,California
Sacramento,516,2,397000,California
Los Angeles,146,5,346800,California
Fresno,528,3,327100,California
Sacramento,441,3,290100,California
San Diego,146,3,292000,California
Oakland,774,5,270900,California
San Francisco,480,2,371100,California
Bakersfield,146,5,335600,California
San Francisco,418,2,371300,California
Los Angeles,297,2,344000,California
Oakland,112,4,342200,California
San Jose,859,4,370900,California
Sacramento,924,2,350000,California
Fresno,314,2,368600,California
Oakland,1201,4,391800,California
San Francisco,551,2,415300,California
San Diego,160,4,284900,California
Long Beach,1021,5,287500,California
Sacramento,897,3,272900,California
San Jose,218,2,259600,California
Bakersfield,1010,2,254500,California
Oakland,673,4,235600,California
San Jose,230,5,218400,California
Los Angeles,1337,3,229200,California
San Jose,941,4,192100,California
Long Beach,174,3,179300,California
San Francisco,891,2,187500,California
San Diego,840,3,138800,California
San Francisco,172,4,150000,California
Los Angeles,872,3,140600,California
San Diego,571,4,120000,California
San Diego,153,4,144800,California
Long Beach,904,2,144800,California
Bakersfield,741,3,245500,California
Sacramento,184,5,2.00E+05,California
Santa Ana,815,2,173700,California
Oakland,587,3,185600,California
Long Beach,150,3,182600,California
San Francisco,1196,5,227900,California
San Jose,817,3,220700,California
San Jose,240,5,212000,California
Long Beach,803,3,271400,California
Los Angeles,453,2,268800,California
San Diego,131,5,277800,California
Fresno,653,3,332500,California
Long Beach,453,5,338900,California
Long Beach,131,2,287500,California
Oakland,1246,5,384600,California
Fresno,733,3,371400,California
Los Angeles,188,2,350000,California
Bakersfield,728,5,500001,California
Santa Ana,571,5,175000,California
Santa Ana,132,4,241700,California
Oakland,703,3,216700,California
Bakersfield,542,2,211300,California
Sacramento,146,4,210200,California
Long Beach,745,3,196400,California
Sacramento,495,5,191700,California
San Francisco,156,4,182300,California
Oakland,778,3,175000,California
Los Angeles,523,4,165900,California
San Jose,156,4,156900,California
Bakersfield,752,2,164300,California
Bakersfield,407,5,150000,California
Los Angeles,115,3,150500,California
Oakland,716,4,169900,California
Fresno,756,2,147400,California
San Jose,137,2,152700,California
Bakersfield,815,4,182700,California
San Jose,473,3,179300,California
Santa Ana,159,4,157700,California
Long Beach,745,3,153100,California
Los Angeles,447,3,250000,California
San Jose,131,3,206300,California
San Diego,1128,5,218800,California
Long Beach,668,2,198200,California
Bakersfield,205,5,253600,California
Long Beach,687,3,257400,California
Santa Ana,600,2,289500,California
Long Beach,151,5,241700,California
Santa Ana,715,5,489600,California
Santa Ana,771,2,446200,California
Sacramento,168,5,456300,California
Los Angeles,1030,2,336800,California
San Francisco,477,5,500001,California
Long Beach,237,3,500001,California
San Diego,1397,3,376900,California
Los Angeles,896,5,309600,California
Santa Ana,245,4,182300,California
Oakland,1306,4,172700,California
Oakland,781,2,150800,California
Sacramento,206,3,153600,California
Oakland,1323,5,106300,California
Sacramento,687,5,142300,California
Santa Ana,223,3,119400,California
Sacramento,1224,4,147900,California
Bakersfield,617,4,132900,California
Santa Ana,147,4,132500,California
Long Beach,848,4,126900,California
Oakland,553,3,143800,California
Santa Ana,158,2,500001,California
San Francisco,851,5,500001,California
Los Angeles,477,2,500001,California
Oakland,197,5,500001,California
San Francisco,1245,4,466100,California
Oakland,617,5,500001,California
Bakersfield,159,5,457800,California
San Francisco,609,5,471600,California
San Jose,479,2,500001,California
Oakland,131,3,398600,California
Sacramento,701,3,340700,California
Bakersfield,510,5,289900,California
Los Angeles,177,5,335300,California
Long Beach,724,4,333000,California
Fresno,669,3,241000,California
San Francisco,180,2,189600,California
Fresno,977,5,206300,California
Fresno,517,4,215700,California
San Jose,184,2,210200,California
Santa Ana,831,2,208800,California
Los Angeles,698,4,197900,California
Sacramento,122,5,201300,California
San Francisco,777,5,190800,California
Fresno,551,3,207900,California
San Diego,122,2,215300,California
Los Angeles,571,2,212900,California
Sacramento,386,3,292700,California
Sacramento,181,3,275000,California
Bakersfield,756,3,2.00E+05,California
Bakersfield,400,3,173400,California
Fresno,111,2,102200,California
San Jose,557,4,220800,California
Sacramento,371,4,242800,California
San Francisco,145,3,265400,California
San Francisco,1061,5,219000,California
Los Angeles,615,5,282100,California
Oakland,143,4,372000,California
Fresno,865,4,225800,California
Oakland,406,5,220800,California
Santa Ana,133,5,234500,California
Santa Ana,770,4,254200,California
Long Beach,467,3,351800,California
Los Angeles,188,4,275000,California
Fresno,421,5,405400,California
Fresno,261,5,228100,California
Long Beach,98,5,234000,California
San Diego,490,4,162500,California
San Jose,288,3,243400,California
San Diego,86,5,273800,California
Sacramento,510,3,248500,California
Bakersfield,304,5,244000,California
Oakland,114,4,240900,California
San Jose,432,3,306300,California
Long Beach,304,5,240000,California
Los Angeles,201,4,247100,California
Long Beach,878,5,286600,California
Fresno,1002,3,266700,California
Santa Ana,122,5,229800,California
Long Beach,612,5,229300,California
Bakersfield,575,3,228400,California
Sacramento,126,2,206200,California
Santa Ana,736,3,350700,California
Santa Ana,504,4,231000,California
Sacramento,145,5,252900,California
San Francisco,870,2,353900,California
Oakland,565,2,291700,California
Sacramento,123,5,1.00E+05,California
Long Beach,870,4,341600,California
Long Beach,833,5,412500,California
Fresno,162,3,248600,California
Fresno,778,2,254900,California
Long Beach,481,2,241500,California
San Jose,149,5,295200,California
Sacramento,1045,4,340400,California
San Francisco,689,4,274700,California
Bakersfield,140,5,238600,California
Oakland,1320,4,266400,California
Fresno,575,2,330200,California
Long Beach,134,3,206800,California
Santa Ana,608,3,209200,California
Bakersfield,763,4,195800,California
San Francisco,133,4,253500,California
Bakersfield,840,5,241800,California
Long Beach,555,4,252500,California
San Francisco,86,5,263900,California
San Diego,784,4,227000,California
Bakersfield,308,3,220900,California
Long Beach,206,2,259300,California
Bakersfield,660,4,232500,California
Oakland,447,5,231600,California
Oakland,89,5,209400,California
San Jose,432,5,223200,California
Los Angeles,288,3,209900,California
Sacramento,136,5,208200,California
Los Angeles,864,2,203800,California
Fresno,592,4,195700,California
Bakersfield,152,4,190500,California
Bakersfield,657,4,181000,California
San Diego,431,3,184900,California
Oakland,115,2,190800,California
Long Beach,1070,3,242200,California
San Francisco,482,4,188300,California
San Diego,104,2,183500,California
San Jose,788,3,204200,California
San Francisco,320,2,251900,California
Santa Ana,71,3,187500,California
Oakland,602,3,198200,California
Santa Ana,502,5,219000,California
San Jose,169,4,275000,California
Long Beach,822,3,245400,California
Santa Ana,350,3,177500,California
Fresno,167,3,171600,California
Oakland,557,3,183300,California
Santa Ana,528,3,175000,California
San Diego,145,5,156700,California
Long Beach,697,5,157500,California
Santa Ana,522,4,179800,California
Long Beach,199,2,205500,California
Sacramento,1071,2,178900,California
Oakland,464,4,262500,California
Long Beach,174,4,165000,California
San Diego,572,4,159700,California
San Jose,493,5,158300,California
Los Angeles,133,4,144800,California
Bakersfield,494,3,166300,California
San Jose,544,2,191000,California
Fresno,122,2,175000,California
Bakersfield,601,4,137500,California
Santa Ana,461,3,141700,California
San Diego,120,5,210900,California
San Francisco,691,5,198300,California
San Francisco,432,3,157400,California
San Diego,187,5,264700,California
Bakersfield,531,4,218400,California
Long Beach,440,5,235100,California
Long Beach,111,5,341800,California
San Diego,503,2,367300,California
San Jose,454,4,243500,California
Oakland,79,5,167900,California
Los Angeles,516,4,371200,California
Oakland,403,5,218900,California
Long Beach,170,2,202700,California
San Jose,764,2,186200,California
Bakersfield,400,4,188900,California
Los Angeles,97,4,180000,California
Oakland,396,5,202700,California
Oakland,552,3,181700,California
San Francisco,135,3,166800,California
Los Angeles,520,5,183700,California
Long Beach,264,4,218000,California
Bakersfield,108,3,191500,California
Los Angeles,1189,4,194700,California
Los Angeles,563,4,187200,California
San Diego,60,3,223100,California
San Diego,687,4,271300,California
Sacramento,282,4,194100,California
Bakersfield,73,2,190400,California
Bakersfield,1272,4,189100,California
Fresno,460,2,184600,California
Santa Ana,104,3,197300,California
San Francisco,1317,5,192600,California
Oakland,317,5,192200,California
Oakland,111,2,194600,California
San Diego,653,4,193500,California
San Diego,493,4,202600,California
Fresno,114,3,83300,California
Long Beach,634,5,212600,California
Sacramento,347,5,187800,California
Sacramento,113,3,205700,California
Oakland,520,2,192900,California
Bakersfield,635,3,205200,California
Fresno,104,4,213400,California
San Diego,670,4,183600,California
San Diego,244,4,178400,California
San Francisco,118,3,219200,California
San Jose,574,2,183100,California
San Diego,487,3,157100,California
Bakersfield,150,5,157800,California
Santa Ana,903,4,161700,California
San Francisco,314,3,152100,California
San Jose,105,4,144900,California
San Francisco,447,5,179900,California
Long Beach,408,4,179100,California
Los Angeles,123,2,159900,California
San Diego,689,3,161400,California
Fresno,648,3,170400,California
Fresno,113,3,137500,California
Sacramento,653,5,178400,California
Oakland,488,5,155200,California
San Francisco,156,3,160900,California
Bakersfield,1186,5,167300,California
Oakland,567,3,340000,California
Bakersfield,196,2,431000,California
Oakland,695,2,301100,California
San Diego,482,4,241900,California
San Diego,94,5,162500,California
San Diego,664,2,299200,California
San Francisco,462,4,315500,California
Long Beach,86,4,216800,California
Santa Ana,306,3,218100,California
Los Angeles,323,5,170300,California
Oakland,89,4,275000,California
Long Beach,396,3,184100,California
Los Angeles,484,2,160000,California
Santa Ana,151,5,175000,California
San Francisco,642,2,197500,California
Santa Ana,713,5,150000,California
San Diego,264,5,205600,California
Sacramento,1004,3,170300,California
Long Beach,429,2,190900,California
Sacramento,174,4,196900,California
San Diego,408,3,174000,California
San Jose,494,5,170200,California
San Francisco,102,5,180900,California
Oakland,935,5,150500,California
San Francisco,493,3,167100,California
Oakland,152,4,148900,California
Oakland,360,2,196400,California
Oakland,266,5,191100,California
Oakland,158,2,187500,California
Long Beach,716,3,180600,California
Long Beach,516,4,182800,California
Los Angeles,165,2,179300,California
Fresno,476,2,179400,California
Santa Ana,441,4,210300,California
Los Angeles,118,4,192300,California
San Jose,674,3,198100,California
Santa Ana,471,5,196200,California
Bakersfield,114,2,181600,California
Bakersfield,452,5,186900,California
Long Beach,434,4,188300,California
Long Beach,154,4,184000,California
Oakland,787,4,184700,California
Oakland,267,5,179900,California
Los Angeles,88,2,167200,California
Bakersfield,498,4,165400,California
Santa Ana,527,4,154000,California
Long Beach,107,2,153500,California
San Francisco,1067,3,135400,California
Long Beach,673,2,158300,California
San Jose,177,3,240700,California
Los Angeles,913,5,180700,California
Sacramento,648,3,230600,California
San Francisco,223,2,210800,California
Fresno,1064,4,165300,California
Oakland,643,2,254200,California
San Diego,121,3,332600,California
Long Beach,714,3,350000,California
Long Beach,621,2,161200,California
Sacramento,167,3,179300,California
Long Beach,446,2,154300,California
Bakersfield,468,5,161800,California
San Jose,70,2,161900,California
San Diego,600,5,165400,California
Los Angeles,400,3,166600,California
Santa Ana,115,3,149700,California
San Francisco,452,5,162100,California
Fresno,456,3,152600,California
Fresno,111,5,195200,California
Santa Ana,732,3,190600,California
Sacramento,374,5,193800,California
Bakersfield,168,4,200600,California
San Francisco,526,2,150000,California
San Francisco,300,5,185300,California
San Jose,103,2,172700,California
Bakersfield,429,2,174100,California
Sacramento,287,5,194400,California
Oakland,109,2,206700,California
Santa Ana,887,4,204500,California
San Francisco,379,5,175000,California
San Jose,207,3,137500,California
Fresno,330,2,187200,California
Santa Ana,596,2,173600,California
Sacramento,147,4,163000,California
San Francisco,615,4,331600,California
Oakland,287,2,197600,California
Sacramento,187,2,197900,California
Fresno,867,5,228100,California
Long Beach,461,3,189500,California
Oakland,169,5,184200,California
Long Beach,537,5,180900,California
San Jose,425,4,172000,California
Long Beach,164,5,177900,California
Oakland,336,2,173100,California
Los Angeles,363,5,172600,California
San Jose,85,2,182100,California
Bakersfield,525,4,179500,California
San Jose,572,2,176000,California
Bakersfield,126,5,192600,California
Sacramento,755,3,182700,California
Santa Ana,354,3,134900,California
Santa Ana,134,4,157600,California
Bakersfield,1066,2,190900,California
Sacramento,732,5,158200,California
Fresno,178,5,350000,California
Santa Ana,940,4,158200,California
San Francisco,673,2,146100,California
San Francisco,202,4,226700,California
San Diego,768,4,198700,California
Oakland,408,2,221200,California
Los Angeles,223,4,208500,California
San Francisco,768,4,204200,California
Oakland,512,4,193200,California
San Diego,224,4,209500,California
Santa Ana,615,4,164900,California
Fresno,504,3,161400,California
Los Angeles,279,4,187000,California
Bakersfield,1394,3,190400,California
Santa Ana,929,4,156600,California
Santa Ana,168,5,157300,California
Oakland,859,3,168100,California
San Diego,543,2,177600,California
Long Beach,172,5,208900,California
Oakland,734,5,169200,California
San Jose,589,2,163900,California
Oakland,184,4,164700,California
Bakersfield,900,5,156900,California
San Diego,535,5,168800,California
San Diego,129,2,174100,California
Fresno,627,3,206500,California
Oakland,411,2,203900,California
Bakersfield,150,3,217000,California
Santa Ana,711,5,159600,California
Oakland,548,3,159800,California
San Jose,176,2,154300,California
Sacramento,1063,2,149600,California
San Francisco,347,5,188600,California
San Francisco,99,3,238500,California
Bakersfield,882,5,235300,California
San Diego,554,4,261400,California
San Francisco,146,2,234400,California
Los Angeles,549,3,231700,California
Los Angeles,330,2,156300,California
Los Angeles,178,5,222000,California
Sacramento,751,5,254400,California
San Francisco,477,3,244300,California
San Diego,177,5,247000,California
Oakland,830,4,236500,California
San Diego,524,3,151400,California
San Diego,184,3,213700,California
Oakland,715,4,243600,California
Bakersfield,481,2,212500,California
Sacramento,149,3,214700,California
Sacramento,520,5,213200,California
Long Beach,302,4,256000,California
Santa Ana,91,4,237500,California
San Francisco,520,2,178100,California
Santa Ana,288,4,231800,California
San Francisco,127,2,147900,California
San Jose,432,2,191700,California
Fresno,298,4,247600,California
San Diego,77,2,283500,California
San Jose,384,2,216900,California
Los Angeles,537,4,282500,California
Fresno,218,5,295600,California
San Francisco,894,2,281800,California
San Francisco,624,2,269800,California
San Francisco,215,2,231200,California
San Jose,863,5,318300,California
Santa Ana,623,5,253400,California
San Francisco,151,5,278200,California
San Diego,752,3,3.00E+05,California
Fresno,609,3,273500,California
Fresno,142,3,223400,California
Oakland,1017,5,214500,California
San Diego,572,3,220200,California
Long Beach,121,4,240300,California
Oakland,815,4,158000,California
Oakland,283,3,224200,California
Long Beach,85,5,177200,California
Fresno,801,2,216100,California
San Diego,576,5,269700,California
San Francisco,150,4,231200,California
Santa Ana,738,2,162500,California
San Francisco,465,4,254000,California
San Francisco,113,4,196200,California
Fresno,743,4,189400,California
Oakland,272,2,220800,California
Long Beach,192,5,213800,California
Bakersfield,713,3,442900,California
Sacramento,383,4,333400,California
San Francisco,113,4,352400,California
Oakland,849,5,305300,California
Long Beach,357,5,259600,California
Los Angeles,70,2,248900,California
Oakland,438,2,356000,California
Santa Ana,456,2,236000,California
San Francisco,153,5,218800,California
Bakersfield,432,4,228000,California
San Jose,315,4,235900,California
Sacramento,168,5,203200,California
Santa Ana,780,5,197000,California
Fresno,320,5,236400,California
Santa Ana,120,2,223200,California
Santa Ana,649,2,222700,California
Fresno,535,5,225000,California
San Jose,127,3,240100,California
San Jose,760,5,227900,California
San Jose,146,4,268600,California
Long Beach,149,4,275100,California
Sacramento,1541,3,256300,California
Long Beach,414,5,332400,California
Oakland,198,2,287600,California
Oakland,616,4,298900,California
Fresno,536,2,287600,California
Long Beach,114,5,222200,California
Los Angeles,957,5,232600,California
Oakland,492,2,258300,California
Bakersfield,123,4,230900,California
Oakland,1040,3,196900,California
Fresno,522,4,223500,California
Los Angeles,149,4,223900,California
Oakland,654,5,243500,California
Oakland,424,4,451100,California
San Francisco,96,3,500001,California
San Francisco,672,2,193100,California
Santa Ana,827,4,264400,California
Los Angeles,111,5,246900,California
Santa Ana,782,5,337300,California
Oakland,520,4,284800,California
San Jose,152,3,217300,California
Los Angeles,576,3,291700,California
Long Beach,635,5,223800,California
Fresno,103,5,223100,California
Bakersfield,615,5,211300,California
Santa Ana,410,3,218500,California
Fresno,123,5,156300,California
San Francisco,991,4,248200,California
Los Angeles,788,4,186000,California
San Jose,168,3,178200,California
Sacramento,672,2,190400,California
Long Beach,723,5,210300,California
Santa Ana,119,5,208000,California
Santa Ana,763,2,183300,California
Long Beach,191,2,245700,California
Oakland,165,3,242200,California
Sacramento,405,2,181700,California
Long Beach,684,3,299400,California
Fresno,215,3,219500,California
Los Angeles,855,4,231800,California
Los Angeles,654,4,221300,California
Fresno,93,4,213800,California
San Francisco,644,5,206000,California
Sacramento,578,4,271100,California
San Francisco,122,3,336500,California
San Diego,798,3,315600,California
Bakersfield,448,3,500001,California
San Francisco,204,4,285400,California
Bakersfield,810,4,323000,California
Fresno,564,4,291900,California
Long Beach,204,2,225600,California
Los Angeles,821,4,259600,California
Fresno,489,2,262900,California
San Francisco,141,4,257300,California
San Jose,1119,3,259200,California
San Diego,493,5,339700,California
Los Angeles,130,5,337200,California
Oakland,1007,2,334100,California
Los Angeles,613,2,311500,California
Long Beach,198,2,296900,California
San Francisco,504,4,247900,California
San Diego,590,5,300400,California
Bakersfield,120,2,332400,California
San Francisco,612,3,389800,California
Fresno,329,5,233000,California
Long Beach,87,2,238500,California
Los Angeles,315,4,233300,California
San Diego,468,5,231300,California
Sacramento,63,4,475800,California
Oakland,672,5,393200,California
Fresno,364,4,247200,California
Bakersfield,80,5,229400,California
Sacramento,546,3,282500,California
Long Beach,370,5,300600,California
Los Angeles,83,4,293200,California
Fresno,442,3,278500,California
Oakland,454,2,352900,California
San Jose,129,4,4.00E+05,California
Bakersfield,784,5,375000,California
Los Angeles,544,3,313700,California
Bakersfield,141,3,139300,California
Oakland,1059,2,327500,California
San Diego,704,3,430600,California
Bakersfield,160,2,125000,California
Fresno,735,3,450000,California
San Francisco,535,4,200200,California
San Diego,164,4,192400,California
San Jose,818,3,418800,California
San Diego,461,3,216800,California
San Francisco,145,5,215500,California
San Francisco,797,5,227700,California
Sacramento,561,2,184400,California
Santa Ana,134,5,158400,California
Fresno,640,3,174600,California
San Diego,535,4,168400,California
Santa Ana,163,3,188400,California
Los Angeles,829,4,256700,California
Oakland,632,2,183800,California
Los Angeles,171,5,183400,California
San Jose,614,3,177500,California
Los Angeles,446,4,186900,California
San Jose,250,2,238900,California
Long Beach,1252,5,172500,California
Bakersfield,628,3,179200,California
San Diego,147,4,204400,California
Fresno,855,3,209400,California
Bakersfield,496,2,264200,California
San Diego,209,4,350000,California
Fresno,844,4,199800,California
San Francisco,474,5,211000,California
San Jose,126,5,201100,California
San Jose,1032,4,193000,California
Santa Ana,594,2,245000,California
San Jose,287,5,117600,California
Sacramento,606,4,97900,California
San Diego,375,3,140600,California
Oakland,204,3,120900,California
Santa Ana,654,3,119000,California
Sacramento,947,4,129200,California
Los Angeles,152,2,99100,California
Long Beach,722,2,108900,California
San Francisco,655,3,111700,California
Santa Ana,118,3,68900,California
San Jose,1170,5,96400,California
San Francisco,597,4,116700,California
San Francisco,105,3,123800,California
Sacramento,468,3,97900,California
San Jose,288,2,129800,California
San Diego,86,4,121300,California
Oakland,669,2,107200,California
San Jose,329,4,121900,California
Oakland,99,4,113400,California
Sacramento,494,4,99100,California
Oakland,329,4,103000,California
Bakersfield,99,3,114200,California
Sacramento,494,3,144100,California
Santa Ana,434,5,128600,California
Fresno,107,5,157200,California
Santa Ana,728,5,118500,California
Santa Ana,352,2,116700,California
San Francisco,89,2,134800,California
Los Angeles,966,5,109900,California
Santa Ana,777,5,144300,California
Santa Ana,208,5,123600,California
San Francisco,1357,4,112600,California
Sacramento,527,3,107300,California
Oakland,171,2,117800,California
Santa Ana,1232,3,89900,California
Bakersfield,650,3,102300,California
Long Beach,275,5,87300,California
San Francisco,1395,3,142600,California
San Jose,777,5,153100,California
Los Angeles,209,2,126600,California
Santa Ana,1166,4,118300,California
Santa Ana,823,4,147000,California
Oakland,267,3,78100,California
Long Beach,1023,3,85800,California
Los Angeles,525,3,84500,California
Bakersfield,265,2,137500,California
Long Beach,1345,4,88900,California
San Diego,622,2,120200,California
Long Beach,170,3,74500,California
San Jose,684,4,85100,California
Santa Ana,506,5,130300,California
San Diego,168,2,125200,California
Oakland,900,2,111400,California
Oakland,447,3,97000,California
Santa Ana,134,5,122600,California
San Francisco,813,4,116300,California
San Francisco,542,2,179200,California
Fresno,136,3,85800,California
San Diego,728,5,94800,California
Sacramento,525,2,2.00E+05,California
Bakersfield,150,2,112500,California
Los Angeles,633,4,69000,California
Bakersfield,415,5,55000,California
Fresno,152,4,77900,California
Bakersfield,797,4,98800,California
Long Beach,389,4,78700,California
Fresno,146,4,81300,California
San Jose,860,3,60300,California
Santa Ana,662,4,66300,California
San Francisco,136,3,116700,California
Los Angeles,896,4,159700,California
Santa Ana,631,3,139200,California
San Diego,149,4,89600,California
Los Angeles,707,3,153100,California
Long Beach,774,3,87500,California
Santa Ana,165,4,158600,California
San Diego,1100,5,95100,California
San Francisco,877,3,93800,California
San Jose,220,2,95300,California
Los Angeles,1086,4,141300,California
Oakland,669,2,67500,California
San Diego,213,4,73000,California
Fresno,1251,3,119600,California
Bakersfield,704,5,93200,California
San Francisco,242,2,117900,California
Oakland,1099,2,97200,California
San Diego,709,4,97600,California
Long Beach,199,2,95300,California
San Francisco,790,3,107700,California
Sacramento,644,4,102900,California
San Francisco,157,5,88300,California
San Francisco,789,5,86500,California
San Diego,502,5,58000,California
Sacramento,156,4,84000,California
Sacramento,714,5,89500,California
San Jose,620,3,93400,California
San Jose,187,3,115200,California
San Francisco,730,3,105700,California
Santa Ana,457,4,97300,California
Fresno,137,5,108600,California
Fresno,714,4,104900,California
Long Beach,589,4,110200,California
Fresno,199,3,103800,California
Fresno,979,5,80800,California
San Francisco,693,2,87300,California
Oakland,167,4,85500,California
Los Angeles,830,4,85000,California
San Diego,406,4,93500,California
Los Angeles,173,4,96700,California
Long Beach,540,4,109700,California
Los Angeles,565,4,85800,California
San Diego,166,5,92800,California
Bakersfield,588,5,70500,California
San Diego,371,2,121800,California
San Jose,111,2,102600,California
San Francisco,820,5,101200,California
Long Beach,387,2,168300,California
Los Angeles,161,2,126100,California
San Jose,840,2,83800,California
Long Beach,560,3,92600,California
Los Angeles,166,2,111200,California
Sacramento,839,3,87500,California
Long Beach,579,3,87500,California
San Francisco,129,5,94700,California
Los Angeles,855,5,62500,California
San Jose,539,5,83300,California
San Francisco,120,5,85700,California
Fresno,492,5,79500,California
Los Angeles,304,4,53600,California
San Jose,86,5,65200,California
Fresno,445,4,84100,California
Los Angeles,288,2,142300,California
Long Beach,91,3,93800,California
Santa Ana,715,3,90800,California
Fresno,547,2,91800,California
Fresno,268,5,97500,California
Long Beach,1393,4,91200,California
Sacramento,464,4,73800,California
Sacramento,125,5,86400,California
Sacramento,623,3,62100,California
Fresno,400,2,72200,California
Sacramento,139,5,57600,California
San Jose,696,4,58300,California
Bakersfield,500,3,51700,California
Sacramento,155,2,57900,California
Los Angeles,819,4,53100,California
Long Beach,437,5,56100,California
Fresno,142,3,58000,California
Fresno,779,5,56700,California
Bakersfield,570,3,57600,California
San Francisco,125,5,63300,California
Los Angeles,702,5,59800,California
San Diego,596,5,65200,California
San Francisco,159,3,42500,California
Sacramento,804,3,45100,California
Bakersfield,798,3,39400,California
Sacramento,129,2,50300,California
Sacramento,620,2,53800,California
Bakersfield,573,4,53900,California
Los Angeles,123,2,41800,California
Santa Ana,1472,2,88900,California
Los Angeles,557,4,82600,California
Fresno,181,2,63600,California
Sacramento,841,5,59400,California
Los Angeles,476,5,60600,California
Oakland,174,3,57100,California
Santa Ana,629,4,49000,California
Fresno,540,4,80400,California
Santa Ana,163,3,96200,California
San Jose,1307,3,60000,California
Santa Ana,488,2,61300,California
San Francisco,91,5,73800,California
Santa Ana,463,4,86300,California
Los Angeles,576,4,86400,California
San Francisco,173,2,84600,California
San Jose,828,5,73500,California
San Diego,557,4,56200,California
Los Angeles,272,2,57000,California
Bakersfield,938,2,63900,California
Fresno,544,5,56000,California
Los Angeles,100,3,63000,California
San Jose,989,2,85500,California
San Jose,338,2,81300,California
Long Beach,91,2,57600,California
Los Angeles,476,5,59400,California
San Jose,376,2,81900,California
Los Angeles,143,2,82100,California
San Jose,583,2,116000,California
San Jose,379,4,116100,California
Fresno,109,4,94900,California
Bakersfield,633,5,92200,California
Santa Ana,450,2,79900,California
Bakersfield,111,5,133000,California
San Francisco,527,2,122600,California
Santa Ana,417,4,90400,California
Fresno,110,5,93200,California
Oakland,559,5,125900,California
San Diego,240,5,133100,California
San Jose,73,3,130600,California
Bakersfield,539,3,104000,California
Oakland,302,5,101600,California
Santa Ana,150,5,92600,California
San Francisco,626,4,122300,California
Santa Ana,446,4,112500,California
San Jose,166,3,86600,California
San Jose,518,5,77400,California
Long Beach,607,4,91900,California
Sacramento,136,5,100900,California
San Jose,572,5,94700,California
Los Angeles,512,4,84800,California
Sacramento,143,2,139900,California
San Jose,994,3,121400,California
